token_id,Title/Name,Pantheon,Frame,License_URL,image_filename,animation_filename,background_hex,title_en,description_en,title_zh-Hans,description_zh-Hans,edition_size,token_range,Series,Character,Character_Variant,Colorway,name_final,slug,alt_text_en,alt_text_zh-Hans,attributes_json,image_mime,image_bytes,animation_mime,animation_bytes,collection_path,deity_or_collection,collection_item,Tier,token_name,Masters,Previews,Renders,Thumbnails,Poster Image,image_cid,cid_Previews,cid_Renders,cid_Thumbnails,cid_Poster_Image,image_path,json_path,json_cid,unlockable_path,cid_master,cid_video,cid_vr,cid_coa,cid_print_token,contract_factory,price_native,currency,chain,license,external_url,standard,unlockable_zip_filename,unlockable_zip_url,unlockable_zip_bytes,unlockable_zip_sha256,unlockable_notes,operator_filter,operator_policy_note,category_id,subcategory_id,taxonomy_tags,schema_version,Symbol
,Circe,Greek,,Add,,,FFFFFF,,,,,,,Greek,Circe,,,Circe,circe,Round canvas portrait of Circe,圆形画布肖像：Circe,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Circe""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Circe,Circe,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Deimos,Greek,,Add,,,FFFFFF,,,,,,,Greek,Deimos,,,Deimos,deimos,Round canvas portrait of Deimos,圆形画布肖像：Deimos,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Deimos""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Deimos,Deimos,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Demeter,Greek,,Add,,,FFFFFF,,,,,,,Greek,Demeter,,,Demeter,demeter,Round canvas portrait of Demeter,圆形画布肖像：Demeter,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Demeter""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Demeter,Demeter,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Dionysus,Greek,,Add,,,FFFFFF,,,,,,,Greek,Dionysus,,,Dionysus,dionysus,Round canvas portrait of Dionysus,圆形画布肖像：Dionysus,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Dionysus""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Dionysus,Dionysus,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Eileithyia,Greek,,Add,,,FFFFFF,,,,,,,Greek,Eileithyia,,,Eileithyia,eileithyia,Round canvas portrait of Eileithyia,圆形画布肖像：Eileithyia,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Eileithyia""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Eileithyia,Eileithyia,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Enyo,Greek,,Add,,,FFFFFF,,,,,,,Greek,Enyo,,,Enyo,enyo,Round canvas portrait of Enyo,圆形画布肖像：Enyo,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Enyo""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Enyo,Enyo,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Erebus,Greek,,Add,,,FFFFFF,,,,,,,Greek,Erebus,,,Erebus,erebus,Round canvas portrait of Erebus,圆形画布肖像：Erebus,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Erebus""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Erebus,Erebus,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Eris,Greek,,Add,,,FFFFFF,,,,,,,Greek,Eris,,,Eris,eris,Round canvas portrait of Eris,圆形画布肖像：Eris,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Eris""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Eris,Eris,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Eros,Greek,,Add,,,FFFFFF,,,,,,,Greek,Eros,,,Eros,eros,Round canvas portrait of Eros,圆形画布肖像：Eros,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Eros""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Eros,Eros,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Gaia,Greek,,Add,,,FFFFFF,,,,,,,Greek,Gaia,,,Gaia,gaia,Round canvas portrait of Gaia,圆形画布肖像：Gaia,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Gaia""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Gaia,Gaia,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Geras,Greek,,Add,,,FFFFFF,,,,,,,Greek,Geras,,,Geras,geras,Round canvas portrait of Geras,圆形画布肖像：Geras,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Geras""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Geras,Geras,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Harmonia,Greek,,Add,,,FFFFFF,,,,,,,Greek,Harmonia,,,Harmonia,harmonia,Round canvas portrait of Harmonia,圆形画布肖像：Harmonia,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Harmonia""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Harmonia,Harmonia,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Hebe,Greek,,Add,,,FFFFFF,,,,,,,Greek,Hebe,,,Hebe,hebe,Round canvas portrait of Hebe,圆形画布肖像：Hebe,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Hebe""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Hebe,Hebe,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Hecate,Greek,,Add,,,FFFFFF,,,,,,,Greek,Hecate,,,Hecate,hecate,Round canvas portrait of Hecate,圆形画布肖像：Hecate,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Hecate""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Hecate,Hecate,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Helios,Greek,,Add,,,FFFFFF,,,,,,,Greek,Helios,,,Helios,helios,Round canvas portrait of Helios,圆形画布肖像：Helios,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Helios""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Helios,Helios,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Hemera,Greek,,Add,,,FFFFFF,,,,,,,Greek,Hemera,,,Hemera,hemera,Round canvas portrait of Hemera,圆形画布肖像：Hemera,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Hemera""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Hemera,Hemera,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Horae,Greek,,Add,,,FFFFFF,,,,,,,Greek,Horae,,,Horae,horae,Round canvas portrait of Horae,圆形画布肖像：Horae,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Horae""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Horae,Horae,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Hypnos,Greek,,Add,,,FFFFFF,,,,,,,Greek,Hypnos,,,Hypnos,hypnos,Round canvas portrait of Hypnos,圆形画布肖像：Hypnos,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Hypnos""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Hypnos,Hypnos,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Iris,Greek,,Add,,,FFFFFF,,,,,,,Greek,Iris,,,Iris,iris,Round canvas portrait of Iris,圆形画布肖像：Iris,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Iris""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Iris,Iris,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Keres,Greek,,Add,,,FFFFFF,,,,,,,Greek,Keres,,,Keres,keres,Round canvas portrait of Keres,圆形画布肖像：Keres,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Keres""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Keres,Keres,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Kratos,Greek,,Add,,,FFFFFF,,,,,,,Greek,Kratos,,,Kratos,kratos,Round canvas portrait of Kratos,圆形画布肖像：Kratos,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Kratos""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Kratos,Kratos,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Adonis,Greek,,Add,,,FFFFFF,,,,,,,Greek,Adonis,,,Adonis,adonis,Round canvas portrait of Adonis,圆形画布肖像：Adonis,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Adonis""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Adonis,Adonis,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Triton,Greek,,Add,,,FFFFFF,,,,,,,Greek,Triton,,,Triton,triton,Round canvas portrait of Triton,圆形画布肖像：Triton,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Triton""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Triton,Triton,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Momus,Greek,,Add,,,FFFFFF,,,,,,,Greek,Momus,,,Momus,momus,Round canvas portrait of Momus,圆形画布肖像：Momus,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Momus""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Momus,Momus,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Moros,Greek,,Add,,,FFFFFF,,,,,,,Greek,Moros,,,Moros,moros,Round canvas portrait of Moros,圆形画布肖像：Moros,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Moros""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Moros,Moros,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Morpheus,Greek,,Add,,,FFFFFF,,,,,,,Greek,Morpheus,,,Morpheus,morpheus,Round canvas portrait of Morpheus,圆形画布肖像：Morpheus,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Morpheus""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Morpheus,Morpheus,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Nemesis,Greek,,Add,,,FFFFFF,,,,,,,Greek,Nemesis,,,Nemesis,nemesis,Round canvas portrait of Nemesis,圆形画布肖像：Nemesis,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Nemesis""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Nemesis,Nemesis,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Nike,Greek,,Add,,,FFFFFF,,,,,,,Greek,Nike,,,Nike,nike,Round canvas portrait of Nike,圆形画布肖像：Nike,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Nike""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Nike,Nike,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Nyx,Greek,,Add,,,FFFFFF,,,,,,,Greek,Nyx,,,Nyx,nyx,Round canvas portrait of Nyx,圆形画布肖像：Nyx,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Nyx""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Nyx,Nyx,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Oizys,Greek,,Add,,,FFFFFF,,,,,,,Greek,Oizys,,,Oizys,oizys,Round canvas portrait of Oizys,圆形画布肖像：Oizys,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Oizys""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Oizys,Oizys,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Oneiroi,Greek,,Add,,,FFFFFF,,,,,,,Greek,Oneiroi,,,Oneiroi,oneiroi,Round canvas portrait of Oneiroi,圆形画布肖像：Oneiroi,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Oneiroi""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Oneiroi,Oneiroi,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,The Ourea,Greek,,Add,,,FFFFFF,,,,,,,Greek,The Ourea,,,The Ourea,the-ourea,Round canvas portrait of The Ourea,圆形画布肖像：The Ourea,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""The Ourea""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/The Ourea,The Ourea,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Paean,Greek,,Add,,,FFFFFF,,,,,,,Greek,Paean,,,Paean,paean,Round canvas portrait of Paean,圆形画布肖像：Paean,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Paean""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Paean,Paean,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Pan,Greek,,Add,,,FFFFFF,,,,,,,Greek,Pan,,,Pan,pan,Round canvas portrait of Pan,圆形画布肖像：Pan,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Pan""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Pan,Pan,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Persephone,Greek,,Add,,,FFFFFF,,,,,,,Greek,Persephone,,,Persephone,persephone,Round canvas portrait of Persephone,圆形画布肖像：Persephone,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Persephone""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Persephone,Persephone,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Philotes,Greek,,Add,,,FFFFFF,,,,,,,Greek,Philotes,,,Philotes,philotes,Round canvas portrait of Philotes,圆形画布肖像：Philotes,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Philotes""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Philotes,Philotes,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Phobos,Greek,,Add,,,FFFFFF,,,,,,,Greek,Phobos,,,Phobos,phobos,Round canvas portrait of Phobos,圆形画布肖像：Phobos,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Phobos""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Phobos,Phobos,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Pontus,Greek,,Add,,,FFFFFF,,,,,,,Greek,Pontus,,,Pontus,pontus,Round canvas portrait of Pontus,圆形画布肖像：Pontus,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Pontus""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Pontus,Pontus,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Tartarus,Greek,,Add,,,FFFFFF,,,,,,,Greek,Tartarus,,,Tartarus,tartarus,Round canvas portrait of Tartarus,圆形画布肖像：Tartarus,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Tartarus""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Tartarus,Tartarus,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Thanatos,Greek,,Add,,,FFFFFF,,,,,,,Greek,Thanatos,,,Thanatos,thanatos,Round canvas portrait of Thanatos,圆形画布肖像：Thanatos,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Thanatos""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Thanatos,Thanatos,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,The-Erinnyes,Greek,,Add,,,FFFFFF,,,,,,,Greek,The-Erinnyes,,,The-Erinnyes,the-erinnyes,Round canvas portrait of The-Erinnyes,圆形画布肖像：The-Erinnyes,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""The-Erinnyes""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/The-Erinnyes,The-Erinnyes,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,the Moirai / The-Fates,Greek,,Add,,,FFFFFF,,,,,,,Greek,the Moirai / The-Fates,,,the Moirai / The-Fates,the-moirai-the-fates,Round canvas portrait of the Moirai / The-Fates,圆形画布肖像：the Moirai / The-Fates,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""the Moirai / The-Fates""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/the Moirai / The-Fates,the Moirai / The-Fates,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,The-Graces / Charites,Greek,,Add,,,FFFFFF,,,,,,,Greek,The-Graces / Charites,,,The-Graces / Charites,the-graces-charites,Round canvas portrait of The-Graces / Charites,圆形画布肖像：The-Graces / Charites,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""The-Graces / Charites""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/The-Graces / Charites,The-Graces / Charites,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,The-Muses,Greek,,Add,,,FFFFFF,,,,,,,Greek,The-Muses,,,The-Muses,the-muses,Round canvas portrait of The-Muses,圆形画布肖像：The-Muses,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""The-Muses""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/The-Muses,The-Muses,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Tyche,Greek,,Add,,,FFFFFF,,,,,,,Greek,Tyche,,,Tyche,tyche,Round canvas portrait of Tyche,圆形画布肖像：Tyche,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Tyche""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Tyche,Tyche,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Typhon / Typhoeus,Greek,,Add,,,FFFFFF,,,,,,,Greek,Typhon / Typhoeus,,,Typhon / Typhoeus,typhon-typhoeus,Round canvas portrait of Typhon / Typhoeus,圆形画布肖像：Typhon / Typhoeus,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Typhon / Typhoeus""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Typhon / Typhoeus,Typhon / Typhoeus,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Uranus,Greek,,Add,,,FFFFFF,,,,,,,Greek,Uranus,,,Uranus,uranus,Round canvas portrait of Uranus,圆形画布肖像：Uranus,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Uranus""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Uranus,Uranus,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Zelus,Greek,,Add,,,FFFFFF,,,,,,,Greek,Zelus,,,Zelus,zelus,Round canvas portrait of Zelus,圆形画布肖像：Zelus,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Zelus""}]",,,,,04_COLLECTIONS/Greek/Gods And Goddesses/Zelus,Zelus,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Asteria,Greek,,,,,,,,,,,,Greek,Asteria,,,Asteria,asteria,Round canvas portrait of Asteria,圆形画布肖像：Asteria,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Asteria""}]",,,,,04_COLLECTIONS/Greek/The Titans/Asteria,Asteria,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Astraeus,Greek,,,,,,,,,,,,Greek,Astraeus,,,Astraeus,astraeus,Round canvas portrait of Astraeus,圆形画布肖像：Astraeus,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Astraeus""}]",,,,,04_COLLECTIONS/Greek/The Titans/Astraeus,Astraeus,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
,Atlas,Greek,,,,,,,,,,,,Greek,Atlas,,,Atlas,atlas,Round canvas portrait of Atlas,圆形画布肖像：Atlas,"[{""trait_type"":""Series"",""value"":""Greek""},{""trait_type"":""Character"",""value"":""Atlas""}]",,,,,04_COLLECTIONS/Greek/The Titans/Atlas,Atlas,,,,,,,,,,,,,,,,,,,,,,,OpenSea,00_ADMIN/LICENSE_TEMPLATE.txt,,,,,721,,,,,,on,Respect creator royalties; allow major marketplaces.,,,,v1.1,
